task_id,candidate_id,majority_gate,gate_count,layout_score,text_score,local_graphics_score,total_score,issue_count,single_round_issue_count
task_0542,gpt-5.6-sol__xhigh,True,3,0.0,0.0,0.0,0.0,0,0
task_0542,gpt-5.6-terra__high,True,3,0.0,0.0,0.0,0.0,0,0
task_0542,gpt-5.6-terra__low,True,3,0.0,0.0,0.0,0.0,0,0
task_0542,gpt-5.6-terra__max,True,2,0.0,0.0,0.0,0.0,0,0
task_0542,gpt-5.6-terra__medium,True,3,0.0,0.0,0.0,0.0,0,0
task_0542,gpt-5.6-terra__none,True,3,0.0,0.0,0.0,0.0,0,0
task_0542,gpt-5.6-terra__xhigh,True,3,0.0,0.0,0.0,0.0,0,0
task_0542,kimi-k3__high,False,0,28.75,40.0,27.75,96.5,2,1
task_0542,qwen3.8-max__xhigh,True,2,0.0,0.0,0.0,0.0,0,0
task_0543,claude-opus-5__high,True,3,0.0,0.0,0.0,0.0,0,0
task_0543,claude-opus-5__low,True,3,0.0,0.0,0.0,0.0,0,0
task_0543,claude-opus-5__max,True,3,0.0,0.0,0.0,0.0,0,0
task_0543,claude-opus-5__medium,True,3,0.0,0.0,0.0,0.0,0,0
task_0543,claude-opus-5__xhigh,False,1,30.0,40.0,11.87,81.87,6,4
task_0543,claude-sonnet-5__high,True,3,0.0,0.0,0.0,0.0,0,0
task_0543,claude-sonnet-5__low,True,3,0.0,0.0,0.0,0.0,0,0
task_0543,claude-sonnet-5__medium,True,3,0.0,0.0,0.0,0.0,0,0
task_0543,claude-sonnet-5__xhigh,True,3,0.0,0.0,0.0,0.0,0,0
task_0543,gpt-5.5__medium,True,3,0.0,0.0,0.0,0.0,0,0
task_0543,gpt-5.6-luna__high,True,3,0.0,0.0,0.0,0.0,0,0
task_0543,gpt-5.6-luna__low,True,3,0.0,0.0,0.0,0.0,0,0
task_0543,gpt-5.6-luna__max,True,3,0.0,0.0,0.0,0.0,0,0
task_0543,gpt-5.6-luna__medium,True,3,0.0,0.0,0.0,0.0,0,0
task_0543,gpt-5.6-luna__none,True,3,0.0,0.0,0.0,0.0,0,0
task_0543,gpt-5.6-luna__xhigh,True,3,0.0,0.0,0.0,0.0,0,0
task_0543,gpt-5.6-sol__high,True,2,0.0,0.0,0.0,0.0,0,0
task_0543,gpt-5.6-sol__low,True,3,0.0,0.0,0.0,0.0,0,0
task_0543,gpt-5.6-sol__max,True,3,0.0,0.0,0.0,0.0,0,0
task_0543,gpt-5.6-sol__medium,True,2,0.0,0.0,0.0,0.0,0,0
task_0543,gpt-5.6-sol__none,True,3,0.0,0.0,0.0,0.0,0,0
task_0543,gpt-5.6-sol__xhigh,True,2,0.0,0.0,0.0,0.0,0,0
task_0543,gpt-5.6-terra__high,True,3,0.0,0.0,0.0,0.0,0,0
task_0543,gpt-5.6-terra__low,True,3,0.0,0.0,0.0,0.0,0,0
task_0543,gpt-5.6-terra__max,True,3,0.0,0.0,0.0,0.0,0,0
task_0543,gpt-5.6-terra__medium,True,3,0.0,0.0,0.0,0.0,0,0
task_0543,gpt-5.6-terra__none,True,3,0.0,0.0,0.0,0.0,0,0
task_0543,gpt-5.6-terra__xhigh,False,1,30.0,19.0,28.12,77.12,8,3
task_0543,kimi-k3__high,False,0,30.0,31.5,21.5,83.0,8,2
task_0543,qwen3.8-max__xhigh,True,3,0.0,0.0,0.0,0.0,0,0
task_0544,claude-opus-5__high,True,3,0.0,0.0,0.0,0.0,0,0
task_0544,claude-opus-5__low,True,3,0.0,0.0,0.0,0.0,0,0
task_0544,claude-opus-5__max,True,3,0.0,0.0,0.0,0.0,0,0
task_0544,claude-opus-5__medium,True,3,0.0,0.0,0.0,0.0,0,0
task_0544,claude-opus-5__xhigh,True,3,0.0,0.0,0.0,0.0,0,0
task_0544,claude-sonnet-5__high,True,3,0.0,0.0,0.0,0.0,0,0
task_0544,claude-sonnet-5__low,True,3,0.0,0.0,0.0,0.0,0,0
task_0544,claude-sonnet-5__medium,True,3,0.0,0.0,0.0,0.0,0,0
task_0544,claude-sonnet-5__xhigh,True,3,0.0,0.0,0.0,0.0,0,0
task_0544,gpt-5.5__medium,True,3,0.0,0.0,0.0,0.0,0,0
task_0544,gpt-5.6-luna__high,True,3,0.0,0.0,0.0,0.0,0,0
task_0544,gpt-5.6-luna__low,True,3,0.0,0.0,0.0,0.0,0,0
task_0544,gpt-5.6-luna__max,True,3,0.0,0.0,0.0,0.0,0,0
task_0544,gpt-5.6-luna__medium,True,3,0.0,0.0,0.0,0.0,0,0
task_0544,gpt-5.6-luna__none,True,3,0.0,0.0,0.0,0.0,0,0
task_0544,gpt-5.6-luna__xhigh,True,2,0.0,0.0,0.0,0.0,0,0
task_0544,gpt-5.6-sol__high,True,3,0.0,0.0,0.0,0.0,0,0
task_0544,gpt-5.6-sol__low,True,3,0.0,0.0,0.0,0.0,0,0
task_0544,gpt-5.6-sol__max,True,3,0.0,0.0,0.0,0.0,0,0
task_0544,gpt-5.6-sol__medium,True,3,0.0,0.0,0.0,0.0,0,0
task_0544,gpt-5.6-sol__none,True,3,0.0,0.0,0.0,0.0,0,0
task_0544,gpt-5.6-sol__xhigh,True,3,0.0,0.0,0.0,0.0,0,0
task_0544,gpt-5.6-terra__high,True,3,0.0,0.0,0.0,0.0,0,0
task_0544,gpt-5.6-terra__low,True,3,0.0,0.0,0.0,0.0,0,0
task_0544,gpt-5.6-terra__max,True,3,0.0,0.0,0.0,0.0,0,0
task_0544,gpt-5.6-terra__medium,True,3,0.0,0.0,0.0,0.0,0,0
task_0544,gpt-5.6-terra__none,True,3,0.0,0.0,0.0,0.0,0,0
task_0544,gpt-5.6-terra__xhigh,True,3,0.0,0.0,0.0,0.0,0,0
task_0544,kimi-k3__high,False,0,30.0,40.0,26.5,96.5,2,2
task_0544,qwen3.8-max__xhigh,True,3,0.0,0.0,0.0,0.0,0,0
task_0552,claude-opus-5__high,False,0,25.0,40.0,16.25,81.25,7,6
task_0552,claude-opus-5__low,False,0,25.0,22.0,13.25,60.25,12,4
task_0552,claude-opus-5__max,False,0,26.25,36.0,15.0,77.25,7,6
task_0552,claude-opus-5__medium,False,0,23.25,18.0,18.75,60.0,12,5
task_0552,claude-opus-5__xhigh,False,0,28.75,40.0,26.25,95.0,2,1
task_0552,claude-sonnet-5__high,True,2,0.0,0.0,0.0,0.0,0,0
task_0552,claude-sonnet-5__low,True,3,0.0,0.0,0.0,0.0,0,0
task_0552,claude-sonnet-5__medium,True,3,0.0,0.0,0.0,0.0,0,0
task_0552,claude-sonnet-5__xhigh,False,0,18.0,31.25,16.5,65.75,10,3
task_0552,gpt-5.5__medium,True,3,0.0,0.0,0.0,0.0,0,0
task_0552,gpt-5.6-luna__high,True,2,0.0,0.0,0.0,0.0,0,0
task_0552,gpt-5.6-luna__low,True,3,0.0,0.0,0.0,0.0,0,0
task_0552,gpt-5.6-luna__max,False,1,30.0,5.0,30.0,65.0,9,6
task_0552,gpt-5.6-luna__medium,True,3,0.0,0.0,0.0,0.0,0,0
task_0552,gpt-5.6-luna__none,True,3,0.0,0.0,0.0,0.0,0,0
task_0552,gpt-5.6-luna__xhigh,True,3,0.0,0.0,0.0,0.0,0,0
task_0552,gpt-5.6-sol__high,True,3,0.0,0.0,0.0,0.0,0,0
task_0552,gpt-5.6-sol__low,False,0,30.0,37.75,20.25,88.0,6,4
task_0552,gpt-5.6-sol__max,False,0,30.0,40.0,25.5,95.5,2,2
task_0552,gpt-5.6-sol__medium,True,3,0.0,0.0,0.0,0.0,0,0
task_0552,gpt-5.6-sol__none,True,3,0.0,0.0,0.0,0.0,0,0
task_0552,gpt-5.6-sol__xhigh,True,3,0.0,0.0,0.0,0.0,0,0
task_0552,gpt-5.6-terra__high,True,3,0.0,0.0,0.0,0.0,0,0
task_0552,gpt-5.6-terra__low,False,1,28.75,38.75,18.75,86.25,7,4
task_0552,gpt-5.6-terra__max,True,3,0.0,0.0,0.0,0.0,0,0
task_0552,gpt-5.6-terra__medium,False,0,28.75,37.75,16.25,82.75,7,2
task_0552,gpt-5.6-terra__none,True,3,0.0,0.0,0.0,0.0,0,0
task_0552,gpt-5.6-terra__xhigh,True,3,0.0,0.0,0.0,0.0,0,0
task_0552,kimi-k3__high,False,1,26.25,38.75,15.0,80.0,6,5
task_0552,qwen3.8-max__xhigh,False,0,30.0,35.87,30.0,95.87,2,1
task_0555,claude-opus-5__high,True,2,0.0,0.0,0.0,0.0,0,0
task_0555,claude-opus-5__low,True,3,0.0,0.0,0.0,0.0,0,0
task_0555,claude-opus-5__max,False,0,28.75,35.5,22.5,86.75,7,3
task_0555,claude-opus-5__medium,True,3,0.0,0.0,0.0,0.0,0,0
task_0555,claude-opus-5__xhigh,True,2,0.0,0.0,0.0,0.0,0,0
task_0555,claude-sonnet-5__high,True,3,0.0,0.0,0.0,0.0,0,0
task_0555,claude-sonnet-5__low,True,3,0.0,0.0,0.0,0.0,0,0
task_0555,claude-sonnet-5__medium,True,3,0.0,0.0,0.0,0.0,0,0
task_0555,claude-sonnet-5__xhigh,True,3,0.0,0.0,0.0,0.0,0,0
task_0555,gpt-5.5__medium,False,0,28.75,33.25,27.5,89.5,5,3
task_0555,gpt-5.6-luna__high,False,1,28.75,27.5,26.87,83.12,7,5
task_0555,gpt-5.6-luna__low,True,3,0.0,0.0,0.0,0.0,0,0
task_0555,gpt-5.6-luna__max,True,3,0.0,0.0,0.0,0.0,0,0
task_0555,gpt-5.6-luna__medium,True,3,0.0,0.0,0.0,0.0,0,0
task_0555,gpt-5.6-luna__none,True,3,0.0,0.0,0.0,0.0,0,0
task_0555,gpt-5.6-luna__xhigh,False,1,30.0,14.5,28.12,72.62,6,2
task_0555,gpt-5.6-sol__high,False,0,26.25,32.5,30.0,88.75,3,1
task_0555,gpt-5.6-sol__low,True,3,0.0,0.0,0.0,0.0,0,0
task_0555,gpt-5.6-sol__max,False,0,30.0,30.25,28.12,88.37,4,1
task_0555,gpt-5.6-sol__medium,True,2,0.0,0.0,0.0,0.0,0,0
task_0555,gpt-5.6-sol__none,True,3,0.0,0.0,0.0,0.0,0,0
task_0555,gpt-5.6-sol__xhigh,False,0,28.75,27.5,28.75,85.0,6,1
task_0555,gpt-5.6-terra__high,False,0,30.0,28.75,24.75,83.5,6,3
task_0555,gpt-5.6-terra__low,True,2,0.0,0.0,0.0,0.0,0,0
task_0555,gpt-5.6-terra__max,False,0,30.0,34.0,29.0,93.0,3,1
task_0555,gpt-5.6-terra__medium,False,1,30.0,21.87,28.75,80.62,7,4
task_0555,gpt-5.6-terra__none,True,3,0.0,0.0,0.0,0.0,0,0
task_0555,gpt-5.6-terra__xhigh,True,3,0.0,0.0,0.0,0.0,0,0
task_0555,kimi-k3__high,False,1,30.0,40.0,26.25,96.25,2,2
task_0555,qwen3.8-max__xhigh,False,0,30.0,38.75,25.75,94.5,3,1
task_0557,claude-opus-5__high,True,3,0.0,0.0,0.0,0.0,0,0
task_0557,claude-opus-5__low,True,3,0.0,0.0,0.0,0.0,0,0
task_0557,claude-opus-5__max,True,2,0.0,0.0,0.0,0.0,0,0
task_0557,claude-opus-5__medium,True,2,0.0,0.0,0.0,0.0,0,0
task_0557,claude-opus-5__xhigh,True,3,0.0,0.0,0.0,0.0,0,0
task_0557,claude-sonnet-5__high,True,2,0.0,0.0,0.0,0.0,0,0
task_0557,claude-sonnet-5__low,True,3,0.0,0.0,0.0,0.0,0,0
task_0557,claude-sonnet-5__medium,True,3,0.0,0.0,0.0,0.0,0,0
task_0557,claude-sonnet-5__xhigh,True,3,0.0,0.0,0.0,0.0,0,0
task_0557,gpt-5.5__medium,True,3,0.0,0.0,0.0,0.0,0,0
task_0557,gpt-5.6-luna__high,True,3,0.0,0.0,0.0,0.0,0,0
task_0557,gpt-5.6-luna__low,True,3,0.0,0.0,0.0,0.0,0,0
task_0557,gpt-5.6-luna__max,True,3,0.0,0.0,0.0,0.0,0,0
task_0557,gpt-5.6-luna__medium,True,3,0.0,0.0,0.0,0.0,0,0
task_0557,gpt-5.6-luna__none,True,3,0.0,0.0,0.0,0.0,0,0
task_0557,gpt-5.6-luna__xhigh,True,3,0.0,0.0,0.0,0.0,0,0
task_0557,gpt-5.6-sol__high,True,3,0.0,0.0,0.0,0.0,0,0
task_0557,gpt-5.6-sol__low,True,3,0.0,0.0,0.0,0.0,0,0
task_0557,gpt-5.6-sol__max,False,0,30.0,33.25,30.0,93.25,2,1
task_0557,gpt-5.6-sol__medium,True,3,0.0,0.0,0.0,0.0,0,0
task_0557,gpt-5.6-sol__none,True,3,0.0,0.0,0.0,0.0,0,0
task_0557,gpt-5.6-sol__xhigh,True,3,0.0,0.0,0.0,0.0,0,0
task_0557,gpt-5.6-terra__high,True,3,0.0,0.0,0.0,0.0,0,0
task_0557,gpt-5.6-terra__low,False,1,30.0,36.25,26.87,93.12,3,2
task_0557,gpt-5.6-terra__max,True,3,0.0,0.0,0.0,0.0,0,0
task_0557,gpt-5.6-terra__medium,False,0,28.75,34.37,28.75,91.87,4,4
task_0557,gpt-5.6-terra__none,True,3,0.0,0.0,0.0,0.0,0,0
task_0557,gpt-5.6-terra__xhigh,True,3,0.0,0.0,0.0,0.0,0,0
task_0557,kimi-k3__high,False,1,27.5,38.75,27.5,93.75,5,3
task_0557,qwen3.8-max__xhigh,False,1,30.0,32.5,28.12,90.62,3,3
task_0558,claude-opus-5__high,False,0,18.25,34.37,26.5,79.12,8,5
task_0558,claude-opus-5__low,True,3,0.0,0.0,0.0,0.0,0,0
task_0558,claude-opus-5__max,False,1,26.25,35.5,18.75,80.5,7,4
task_0558,claude-opus-5__medium,False,0,16.25,36.25,21.25,73.75,9,2
task_0558,claude-opus-5__xhigh,True,3,0.0,0.0,0.0,0.0,0,0
task_0558,claude-sonnet-5__high,True,3,0.0,0.0,0.0,0.0,0,0
task_0558,claude-sonnet-5__low,True,3,0.0,0.0,0.0,0.0,0,0
task_0558,claude-sonnet-5__medium,True,3,0.0,0.0,0.0,0.0,0,0
task_0558,claude-sonnet-5__xhigh,True,3,0.0,0.0,0.0,0.0,0,0
task_0558,gpt-5.5__medium,True,3,0.0,0.0,0.0,0.0,0,0
task_0558,gpt-5.6-luna__high,True,3,0.0,0.0,0.0,0.0,0,0
task_0558,gpt-5.6-luna__low,True,3,0.0,0.0,0.0,0.0,0,0
task_0558,gpt-5.6-luna__max,True,3,0.0,0.0,0.0,0.0,0,0
task_0558,gpt-5.6-luna__medium,True,3,0.0,0.0,0.0,0.0,0,0
task_0558,gpt-5.6-luna__none,True,3,0.0,0.0,0.0,0.0,0,0
task_0558,gpt-5.6-luna__xhigh,True,3,0.0,0.0,0.0,0.0,0,0
task_0558,gpt-5.6-sol__high,True,3,0.0,0.0,0.0,0.0,0,0
task_0558,gpt-5.6-sol__low,True,3,0.0,0.0,0.0,0.0,0,0
task_0558,gpt-5.6-sol__max,False,0,28.75,40.0,28.75,97.5,2,2
task_0558,gpt-5.6-sol__medium,True,3,0.0,0.0,0.0,0.0,0,0
task_0558,gpt-5.6-sol__none,False,1,30.0,40.0,7.5,77.5,4,3
task_0558,gpt-5.6-sol__xhigh,False,0,28.75,40.0,28.75,97.5,2,2
task_0558,gpt-5.6-terra__high,True,3,0.0,0.0,0.0,0.0,0,0
task_0558,gpt-5.6-terra__low,True,3,0.0,0.0,0.0,0.0,0,0
task_0558,gpt-5.6-terra__max,False,0,28.75,40.0,28.75,97.5,2,0
task_0558,gpt-5.6-terra__medium,True,3,0.0,0.0,0.0,0.0,0,0
task_0558,gpt-5.6-terra__none,True,3,0.0,0.0,0.0,0.0,0,0
task_0558,gpt-5.6-terra__xhigh,True,2,0.0,0.0,0.0,0.0,0,0
task_0558,kimi-k3__high,False,0,30.0,35.0,24.0,89.0,3,3
task_0558,qwen3.8-max__xhigh,False,0,28.75,38.75,28.75,96.25,4,4
task_0560,claude-opus-5__high,True,2,0.0,0.0,0.0,0.0,0,0
task_0560,claude-opus-5__low,True,3,0.0,0.0,0.0,0.0,0,0
task_0560,claude-opus-5__max,True,3,0.0,0.0,0.0,0.0,0,0
task_0560,claude-opus-5__medium,True,3,0.0,0.0,0.0,0.0,0,0
task_0560,claude-opus-5__xhigh,True,3,0.0,0.0,0.0,0.0,0,0
task_0560,claude-sonnet-5__high,True,3,0.0,0.0,0.0,0.0,0,0
task_0560,claude-sonnet-5__low,True,3,0.0,0.0,0.0,0.0,0,0
task_0560,claude-sonnet-5__medium,True,3,0.0,0.0,0.0,0.0,0,0
task_0560,claude-sonnet-5__xhigh,True,3,0.0,0.0,0.0,0.0,0,0
task_0560,gpt-5.5__medium,True,3,0.0,0.0,0.0,0.0,0,0
task_0560,gpt-5.6-luna__high,True,2,0.0,0.0,0.0,0.0,0,0
task_0560,gpt-5.6-luna__low,True,3,0.0,0.0,0.0,0.0,0,0
task_0560,gpt-5.6-luna__max,True,3,0.0,0.0,0.0,0.0,0,0
task_0560,gpt-5.6-luna__medium,True,3,0.0,0.0,0.0,0.0,0,0
task_0560,gpt-5.6-luna__none,True,3,0.0,0.0,0.0,0.0,0,0
task_0560,gpt-5.6-luna__xhigh,True,3,0.0,0.0,0.0,0.0,0,0
task_0560,gpt-5.6-sol__high,True,3,0.0,0.0,0.0,0.0,0,0
task_0560,gpt-5.6-sol__low,True,3,0.0,0.0,0.0,0.0,0,0
task_0560,gpt-5.6-sol__max,True,3,0.0,0.0,0.0,0.0,0,0
task_0560,gpt-5.6-sol__medium,True,3,0.0,0.0,0.0,0.0,0,0
task_0560,gpt-5.6-sol__none,True,3,0.0,0.0,0.0,0.0,0,0
task_0560,gpt-5.6-sol__xhigh,True,3,0.0,0.0,0.0,0.0,0,0
task_0560,gpt-5.6-terra__high,True,3,0.0,0.0,0.0,0.0,0,0
task_0560,gpt-5.6-terra__low,True,3,0.0,0.0,0.0,0.0,0,0
task_0560,gpt-5.6-terra__max,True,3,0.0,0.0,0.0,0.0,0,0
task_0560,gpt-5.6-terra__medium,True,3,0.0,0.0,0.0,0.0,0,0
task_0560,gpt-5.6-terra__none,True,3,0.0,0.0,0.0,0.0,0,0
task_0560,gpt-5.6-terra__xhigh,True,3,0.0,0.0,0.0,0.0,0,0
task_0560,kimi-k3__high,True,2,0.0,0.0,0.0,0.0,0,0
task_0560,qwen3.8-max__xhigh,True,2,0.0,0.0,0.0,0.0,0,0
task_0561,claude-opus-5__high,True,3,0.0,0.0,0.0,0.0,0,0
task_0561,claude-opus-5__low,True,3,0.0,0.0,0.0,0.0,0,0
task_0561,claude-opus-5__max,True,2,0.0,0.0,0.0,0.0,0,0
task_0561,claude-opus-5__medium,True,3,0.0,0.0,0.0,0.0,0,0
task_0561,claude-opus-5__xhigh,True,3,0.0,0.0,0.0,0.0,0,0
task_0561,claude-sonnet-5__high,True,3,0.0,0.0,0.0,0.0,0,0
task_0561,claude-sonnet-5__low,True,3,0.0,0.0,0.0,0.0,0,0
task_0561,claude-sonnet-5__medium,True,3,0.0,0.0,0.0,0.0,0,0
task_0561,claude-sonnet-5__xhigh,True,3,0.0,0.0,0.0,0.0,0,0
task_0561,gpt-5.5__medium,True,3,0.0,0.0,0.0,0.0,0,0
task_0561,gpt-5.6-luna__high,False,1,30.0,26.12,19.37,75.49,9,5
task_0561,gpt-5.6-luna__low,True,3,0.0,0.0,0.0,0.0,0,0
task_0561,gpt-5.6-luna__max,True,3,0.0,0.0,0.0,0.0,0,0
task_0561,gpt-5.6-luna__medium,True,3,0.0,0.0,0.0,0.0,0,0
task_0561,gpt-5.6-luna__none,True,3,0.0,0.0,0.0,0.0,0,0
task_0561,gpt-5.6-luna__xhigh,True,3,0.0,0.0,0.0,0.0,0,0
task_0561,gpt-5.6-sol__high,False,0,30.0,36.24,30.0,96.24,2,0
task_0561,gpt-5.6-sol__low,True,3,0.0,0.0,0.0,0.0,0,0
task_0561,gpt-5.6-sol__max,True,3,0.0,0.0,0.0,0.0,0,0
task_0561,gpt-5.6-sol__medium,True,3,0.0,0.0,0.0,0.0,0,0
task_0561,gpt-5.6-sol__none,True,3,0.0,0.0,0.0,0.0,0,0
task_0561,gpt-5.6-sol__xhigh,True,2,0.0,0.0,0.0,0.0,0,0
task_0561,gpt-5.6-terra__high,True,3,0.0,0.0,0.0,0.0,0,0
task_0561,gpt-5.6-terra__low,True,3,0.0,0.0,0.0,0.0,0,0
task_0561,gpt-5.6-terra__max,True,3,0.0,0.0,0.0,0.0,0,0
task_0561,gpt-5.6-terra__medium,True,3,0.0,0.0,0.0,0.0,0,0
task_0561,gpt-5.6-terra__none,True,3,0.0,0.0,0.0,0.0,0,0
task_0561,gpt-5.6-terra__xhigh,True,3,0.0,0.0,0.0,0.0,0,0
task_0561,kimi-k3__high,False,0,30.0,40.0,27.0,97.0,1,0
task_0561,qwen3.8-max__xhigh,True,3,0.0,0.0,0.0,0.0,0,0
task_0562,claude-opus-5__high,True,2,0.0,0.0,0.0,0.0,0,0
task_0562,claude-opus-5__low,True,3,0.0,0.0,0.0,0.0,0,0
task_0562,claude-opus-5__max,False,1,28.75,36.25,25.75,90.75,4,3
task_0562,claude-opus-5__medium,True,3,0.0,0.0,0.0,0.0,0,0
task_0562,claude-opus-5__xhigh,True,3,0.0,0.0,0.0,0.0,0,0
task_0562,claude-sonnet-5__high,True,3,0.0,0.0,0.0,0.0,0,0
task_0562,claude-sonnet-5__low,True,3,0.0,0.0,0.0,0.0,0,0
task_0562,claude-sonnet-5__medium,True,3,0.0,0.0,0.0,0.0,0,0
task_0562,claude-sonnet-5__xhigh,True,3,0.0,0.0,0.0,0.0,0,0
task_0562,gpt-5.5__medium,True,3,0.0,0.0,0.0,0.0,0,0
task_0562,gpt-5.6-luna__high,True,3,0.0,0.0,0.0,0.0,0,0
task_0562,gpt-5.6-luna__low,True,3,0.0,0.0,0.0,0.0,0,0
task_0562,gpt-5.6-luna__max,True,3,0.0,0.0,0.0,0.0,0,0
task_0562,gpt-5.6-luna__medium,True,3,0.0,0.0,0.0,0.0,0,0
task_0562,gpt-5.6-luna__none,True,3,0.0,0.0,0.0,0.0,0,0
task_0562,gpt-5.6-luna__xhigh,True,3,0.0,0.0,0.0,0.0,0,0
task_0562,gpt-5.6-sol__high,True,2,0.0,0.0,0.0,0.0,0,0
task_0562,gpt-5.6-sol__low,True,3,0.0,0.0,0.0,0.0,0,0
task_0562,gpt-5.6-sol__max,False,1,30.0,31.37,22.5,83.87,5,3
task_0562,gpt-5.6-sol__medium,False,1,28.75,32.5,6.25,67.5,11,9
task_0562,gpt-5.6-sol__none,True,3,0.0,0.0,0.0,0.0,0,0
task_0562,gpt-5.6-sol__xhigh,True,2,0.0,0.0,0.0,0.0,0,0
task_0562,gpt-5.6-terra__high,True,3,0.0,0.0,0.0,0.0,0,0
task_0562,gpt-5.6-terra__low,True,3,0.0,0.0,0.0,0.0,0,0
task_0562,gpt-5.6-terra__max,True,3,0.0,0.0,0.0,0.0,0,0
task_0562,gpt-5.6-terra__medium,True,3,0.0,0.0,0.0,0.0,0,0
task_0562,gpt-5.6-terra__none,True,3,0.0,0.0,0.0,0.0,0,0
task_0562,gpt-5.6-terra__xhigh,True,3,0.0,0.0,0.0,0.0,0,0
task_0562,kimi-k3__high,False,0,28.75,19.0,28.75,76.5,7,2
task_0562,qwen3.8-max__xhigh,True,3,0.0,0.0,0.0,0.0,0,0
task_0563,claude-opus-5__high,True,3,0.0,0.0,0.0,0.0,0,0
task_0563,claude-opus-5__low,True,3,0.0,0.0,0.0,0.0,0,0
task_0563,claude-opus-5__max,True,3,0.0,0.0,0.0,0.0,0,0
task_0563,claude-opus-5__medium,True,3,0.0,0.0,0.0,0.0,0,0
task_0563,claude-opus-5__xhigh,True,3,0.0,0.0,0.0,0.0,0,0
task_0563,claude-sonnet-5__high,True,3,0.0,0.0,0.0,0.0,0,0
task_0563,claude-sonnet-5__low,True,3,0.0,0.0,0.0,0.0,0,0
task_0563,claude-sonnet-5__medium,True,3,0.0,0.0,0.0,0.0,0,0
task_0563,claude-sonnet-5__xhigh,True,3,0.0,0.0,0.0,0.0,0,0
task_0563,gpt-5.5__medium,True,3,0.0,0.0,0.0,0.0,0,0
task_0563,gpt-5.6-luna__high,True,2,0.0,0.0,0.0,0.0,0,0
task_0563,gpt-5.6-luna__low,True,3,0.0,0.0,0.0,0.0,0,0
task_0563,gpt-5.6-luna__max,True,3,0.0,0.0,0.0,0.0,0,0
task_0563,gpt-5.6-luna__medium,True,3,0.0,0.0,0.0,0.0,0,0
task_0563,gpt-5.6-luna__none,True,3,0.0,0.0,0.0,0.0,0,0
task_0563,gpt-5.6-luna__xhigh,True,3,0.0,0.0,0.0,0.0,0,0
task_0563,gpt-5.6-sol__high,True,3,0.0,0.0,0.0,0.0,0,0
task_0563,gpt-5.6-sol__low,True,3,0.0,0.0,0.0,0.0,0,0
task_0563,gpt-5.6-sol__max,True,3,0.0,0.0,0.0,0.0,0,0
task_0563,gpt-5.6-sol__medium,True,3,0.0,0.0,0.0,0.0,0,0
task_0563,gpt-5.6-sol__none,True,3,0.0,0.0,0.0,0.0,0,0
task_0563,gpt-5.6-sol__xhigh,True,2,0.0,0.0,0.0,0.0,0,0
task_0563,gpt-5.6-terra__high,True,3,0.0,0.0,0.0,0.0,0,0
task_0563,gpt-5.6-terra__low,True,3,0.0,0.0,0.0,0.0,0,0
task_0563,gpt-5.6-terra__max,False,1,30.0,40.0,30.0,100.0,2,2
task_0563,gpt-5.6-terra__medium,True,3,0.0,0.0,0.0,0.0,0,0
task_0563,gpt-5.6-terra__none,True,3,0.0,0.0,0.0,0.0,0,0
task_0563,gpt-5.6-terra__xhigh,True,3,0.0,0.0,0.0,0.0,0,0
task_0563,kimi-k3__high,False,1,30.0,40.0,30.0,100.0,0,0
task_0563,qwen3.8-max__xhigh,False,0,28.75,40.0,30.0,98.75,1,0
task_0566,claude-opus-5__high,False,1,30.0,31.0,18.75,79.75,9,7
task_0566,claude-opus-5__low,True,3,0.0,0.0,0.0,0.0,0,0
task_0566,claude-opus-5__max,False,1,22.0,35.63,8.75,66.38,14,8
task_0566,claude-opus-5__medium,True,3,0.0,0.0,0.0,0.0,0,0
task_0566,claude-opus-5__xhigh,False,1,25.0,29.87,10.62,65.49,15,9
task_0566,claude-sonnet-5__high,True,3,0.0,0.0,0.0,0.0,0,0
task_0566,claude-sonnet-5__low,True,3,0.0,0.0,0.0,0.0,0,0
task_0566,claude-sonnet-5__medium,True,3,0.0,0.0,0.0,0.0,0,0
task_0566,claude-sonnet-5__xhigh,True,3,0.0,0.0,0.0,0.0,0,0
task_0566,gpt-5.5__medium,True,3,0.0,0.0,0.0,0.0,0,0
task_0566,gpt-5.6-luna__high,True,2,0.0,0.0,0.0,0.0,0,0
task_0566,gpt-5.6-luna__low,True,3,0.0,0.0,0.0,0.0,0,0
task_0566,gpt-5.6-luna__max,True,2,0.0,0.0,0.0,0.0,0,0
task_0566,gpt-5.6-luna__medium,True,2,0.0,0.0,0.0,0.0,0,0
task_0566,gpt-5.6-luna__none,True,3,0.0,0.0,0.0,0.0,0,0
task_0566,gpt-5.6-luna__xhigh,True,3,0.0,0.0,0.0,0.0,0,0
task_0566,gpt-5.6-sol__high,True,3,0.0,0.0,0.0,0.0,0,0
task_0566,gpt-5.6-sol__low,True,3,0.0,0.0,0.0,0.0,0,0
task_0566,gpt-5.6-sol__max,True,2,0.0,0.0,0.0,0.0,0,0
task_0566,gpt-5.6-sol__medium,True,3,0.0,0.0,0.0,0.0,0,0
task_0566,gpt-5.6-sol__none,True,3,0.0,0.0,0.0,0.0,0,0
task_0566,gpt-5.6-sol__xhigh,True,3,0.0,0.0,0.0,0.0,0,0
task_0566,gpt-5.6-terra__high,True,3,0.0,0.0,0.0,0.0,0,0
